#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Mon Sep 21 23:41:49 EDT 2020,80,3,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1+ RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest1 KeysTest5 KeysTest6 MinMaxTest7 PutTest0 RemoveTest3 StructureTest3 , ,
11,Mon Sep 21 23:41:57 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest1 KeysTest5 KeysTest6 MinMaxTest7 PutTest0 RemoveTest3 StructureTest3 , ,
12,Tue Sep 22 00:10:19 EDT 2020,90,10,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4+ GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5+ KeysTest6+ MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7+ PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest3 StructureTest3 , ,
13,Tue Sep 22 00:10:34 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest3 StructureTest3 , ,
14,Tue Sep 22 00:10:35 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest3 StructureTest3 , ,
15,Tue Sep 22 00:26:01 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest3 StructureTest3 , ,
16,Tue Sep 22 00:26:13 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest3 StructureTest3 , ,
17,Tue Sep 22 01:28:13 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3+ StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1- StructureTest3 , ,
18,Tue Sep 22 01:45:40 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
19,Tue Sep 22 01:45:46 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
20,Tue Sep 22 02:01:18 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
21,Tue Sep 22 02:13:32 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
22,Tue Sep 22 02:13:39 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
23,Tue Sep 22 02:36:43 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
24,Tue Sep 22 03:18:53 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
25,Tue Sep 22 03:38:48 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
26,Tue Sep 22 03:43:21 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
27,Tue Sep 22 03:50:00 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
28,Tue Sep 22 03:50:36 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
29,Tue Sep 22 03:50:52 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
30,Tue Sep 22 03:54:17 EDT 2020,92,2,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1+ RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 StructureTest3 , ,
31,Tue Sep 22 03:54:44 EDT 2020,90,-2,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1- StructureTest3 , ,
32,Tue Sep 22 03:54:59 EDT 2020,90,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 RemoveTest1 StructureTest3 , ,
33,Tue Sep 22 03:55:34 EDT 2020,92,2,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1+ RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,KeysTest1 PutTest0 StructureTest3 , ,
34,Tue Sep 22 04:05:22 EDT 2020,95,3,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1+ KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,PutTest0 StructureTest3 , ,
35,Tue Sep 22 04:05:36 EDT 2020,95,0,PutTestSuite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,PutTest0 StructureTest3 , ,
36,Tue Sep 22 04:07:22 EDT 2020,95,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,PutTest0 StructureTest3 , ,
37,Tue Sep 22 04:07:58 EDT 2020,95,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 , ,PutTest0 StructureTest3 , ,
38,Tue Sep 22 04:15:38 EDT 2020,97,2,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3+ , ,PutTest0 , ,
39,Tue Sep 22 04:21:44 EDT 2020,100,3,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0+ PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3 , , , ,
